Country_name,year,Life_Ladder,Log_GDP_per_capita_x,Social_support_x,Healthy_life_expectancy_at_birth_x,Freedom_to_make_life_choices_x,Generosity_x,Perceptions_of_corruption_x,Regional_indicator,level_happiness_x,Life_Ladder_Avg,Log_GDP_per_capita_y,Social_support_y,Healthy_life_expectancy_at_birth_y,Freedom_to_make_life_choices_y,Generosity_y,Perceptions_of_corruption_y,level_happiness_y,MAE
Spain,2020,6.400899887,10.46292686,0.921125412,74.40270996,0.751989543,-0.050961714,0.765859902,Western Europe,2,6.4042,10.5714,0.9277999999999998,74.4,0.7614,-0.065,0.7694,2.0,0.012100000000000222
Spain,2021,6.491,10.571,0.932,74.7,0.761,-0.081,0.745,Western Europe,2,6.4205799774,10.551985372,0.9236250824,74.52054199199999,0.7581979086,-0.0655923428,0.7587719803999999,2.0,0.07042002259999958
Sri Lanka,2017,4.331,9.44,0.823,67.0,0.827,0.094,0.844,South Asia,0,4.331,9.44,0.823,67.0,0.827,0.094,0.844,0.0,0.0
Sri Lanka,2018,4.435,9.462,0.833,67.2,0.859,0.106,0.856,South Asia,0,4.435,9.462,0.833,67.2,0.859,0.106,0.856,0.0,0.0
Sri Lanka,2019,4.213,9.479,0.815,67.4,0.824,0.051,0.863,South Asia,0,4.213,9.479,0.815,67.4,0.824,0.051,0.863,0.0,0.0
Sri Lanka,2020,4.327000141,9.389969826,0.825374067,67.20006561,0.837633669,0.081129618,0.859001756,South Asia,0,4.3718,9.421599999999998,0.8277999999999999,66.94000000000001,0.8560000000000001,0.1738,0.8425999999999998,0.0,0.044799859000000275
Sri Lanka,2021,4.325,9.47,0.827,67.299,0.841,0.079,0.863,South Asia,0,4.3836000282,9.4307939652,0.8318748134,67.08001312200001,0.8499267338,0.1302259236,0.8562003511999998,0.0,0.058600028199999876
Swaziland,2018,4.212,9.06,0.779,50.353,0.71,-0.178,0.692,Sub-Saharan Africa,0,4.212,9.06,0.779,50.353,0.71,-0.178,0.692,0.0,0.0
Swaziland,2019,4.396,9.07,0.759,51.27,0.597,-0.191,0.724,Sub-Saharan Africa,0,4.396,9.07,0.759,51.27,0.597,-0.191,0.724,0.0,0.0
Swaziland,2020,4.308100224,9.16267395,0.770290196,51.18823624,0.646822274,-0.19920142,0.708263338,Sub-Saharan Africa,0,4.7766,9.0368,0.7966,51.9582,0.6377999999999999,-0.1152,0.7756000000000001,0.0,0.4684997759999998
Swaziland,2021,4.308,9.065,0.77,50.833,0.647,-0.185,0.708,Sub-Saharan Africa,0,4.8104200448,9.20593479,0.7884580391999999,51.171847248000006,0.6891644548,-0.142440284,0.7584526676000001,0.0,0.5024200448
Sweden,2017,7.287,10.873,0.914,72.5,0.935,0.17,0.239,Western Europe,2,7.287,10.873,0.914,72.5,0.935,0.17,0.239,2.0,0.0
Sweden,2018,7.375,10.881,0.931,72.6,0.942,0.077,0.263,Western Europe,2,7.375,10.881,0.931,72.6,0.942,0.077,0.263,2.0,0.0
Sweden,2019,7.398,10.882,0.934,72.7,0.942,0.091,0.25,Western Europe,2,7.398,10.882,0.934,72.7,0.942,0.091,0.25,2.0,0.0
Sweden,2020,7.353499889,10.75879383,0.926311195,72.60076904,0.939144194,0.111614622,0.250880182,Western Europe,2,7.3436,10.87,0.924,72.49999999999999,0.9344,0.1389999999999999,0.246,2.0,0.007399889000000215
Sweden,2020,7.353499889,10.75879383,0.926311195,72.60076904,0.939144194,0.111614622,0.250880182,Western Europe,2,7.348599999999999,10.867,0.9254,72.6,0.9376,0.1149999999999999,0.2402,2.0,0.007399889000000215
Sweden,2021,7.363,10.867,0.934,72.7,0.945,0.086,0.237,Western Europe,2,7.3454999778,10.846558766,0.928262239,72.64015380800001,0.9418288388,0.1081229243999999,0.2411760364,2.0,0.01750002220000013
Switzerland,2017,7.474,11.115,0.95,73.8,0.925,0.18,0.316,Western Europe,2,7.474,11.115,0.95,73.8,0.925,0.18,0.316,2.0,0.0
Switzerland,2018,7.509,11.134,0.93,74.1,0.926,0.101,0.301,Western Europe,2,7.509,11.134,0.93,74.1,0.926,0.101,0.301,2.0,0.0
Switzerland,2019,7.694,11.136,0.949,74.4,0.913,0.036,0.294,Western Europe,2,7.694,11.136,0.949,74.4,0.913,0.036,0.294,2.0,0.0
Switzerland,2020,7.559899807,10.97993279,0.942846596,74.10244751,0.921336651,0.105911039,0.303728431,Western Europe,2,7.5416,11.118199999999998,0.939,73.8,0.9252,0.1028,0.2846,2.0,0.02469980700000063
Switzerland,2020,7.559899807,10.97993279,0.942846596,74.10244751,0.921336651,0.105911039,0.303728431,Western Europe,2,7.528799999999999,11.1144,0.9406,74.1,0.923,0.0682,0.2986,2.0,0.02469980700000063
Switzerland,2021,7.571,11.117,0.942,74.4,0.919,0.025,0.292,Western Europe,2,7.548979961399999,11.089186558000002,0.9435693192,74.22048950199999,0.9204673302,0.0717822078,0.2989456862,2.0,0.022020038600000902
Taiwan Province of China,2017,6.359,10.871,0.891,69.59999949,0.76,-0.07,0.743,East Asia,1,6.359,10.871,0.891,69.59999949,0.76,-0.07,0.743,1.0,0.0
Taiwan Province of China,2018,6.467,10.787468531,0.896,69.59999949,0.741,-0.0087198698,0.736,East Asia,1,6.467,10.787468531,0.896,69.59999949,0.741,-0.0087198698,0.736,1.0,0.0
Taiwan Province of China,2019,6.537,10.787468531,0.893,69.59999949,0.814,-0.0087198698,0.718,East Asia,1,6.537,10.787468531,0.893,69.59999949,0.814,-0.0087198698,0.718,1.0,0.0
Taiwan Province of China,2020,6.45539999,10.77568531,0.894309103,69.59999847,0.77153033,-0.073198698,0.73188293,East Asia,1,6.4652,10.8285874124,0.892,69.59999949,0.747,-0.02348794792,0.773,1.0,0.039900009999999764
Taiwan Province of China,2020,6.45539999,10.77568531,0.894309103,69.59999847,0.77153033,-0.073198698,0.73188293,East Asia,1,6.525399999999999,10.8176811186,0.8952,69.59999949,0.7666000000000001,-0.02903192188,0.7438,1.0,0.039900009999999764
Taiwan Province of China,2021,6.584,10.871,0.898,69.6,0.784,-0.07,0.721,East Asia,1,6.513879998,10.8018181806,0.8950618206,69.599999286,0.777106066,-0.03387166148,0.7279765859999999,1.0,0.07012000199999946
Tajikistan,2017,5.829,8.036,0.663,63.8,0.832,0.124,0.718,Commonwealth of Independent States,1,5.829,8.036,0.663,63.8,0.832,0.124,0.718,1.0,0.0
Tajikistan,2018,5.497,8.082,0.875,64.1,0.785853037,-0.065,0.578,Commonwealth of Independent States,1,5.497,8.082,0.875,64.1,0.785853037,-0.065,0.578,1.0,0.0
Tajikistan,2019,5.464,8.126,0.88,64.4,0.785853037,-0.045,0.49,Commonwealth of Independent States,1,5.464,8.126,0.88,64.4,0.785853037,-0.045,0.49,1.0,0.0
Tajikistan,2020,5.555699825,8.024810791,0.835297108,64.10459137,0.831383407,-0.025088511,0.592076063,Commonwealth of Independent States,1,5.4036,8.0352,0.8238,63.8,0.7907412147999999,0.0092,0.632,1.0,0.1271998249999995
Tajikistan,2020,5.555699825,8.024810791,0.835297108,64.10459137,0.831383407,-0.025088511,0.592076063,Commonwealth of Independent States,1,5.4534,8.0622,0.813,64.1,0.7785118221999999,-0.0031999999999999,0.5936,1.0,0.1271998249999995
Tajikistan,2021,5.466,8.091,0.86,64.281,0.832,-0.056,0.553,Commonwealth of Independent States,1,5.543739965,8.0697621582,0.8086594216,64.220918274,0.8041885036,-0.0102177022,0.5856152125999999,1.0,0.07773996500000013
Tanzania,2017,3.347,7.836,0.705,57.0,0.8,0.116,0.654,Sub-Saharan Africa,0,3.347,7.836,0.705,57.0,0.8,0.116,0.654,0.0,0.0
Tanzania,2018,3.445,7.859,0.675,57.5,0.807,0.153,0.612,Sub-Saharan Africa,0,3.445,7.859,0.675,57.5,0.807,0.153,0.612,0.0,0.0
Tanzania,2019,3.64,7.886,0.687,58.0,0.85,0.1,0.589,Sub-Saharan Africa,0,3.64,7.886,0.687,58.0,0.85,0.1,0.589,0.0,0.0
Tanzania,2020,3.476200104,7.967665195,0.688933194,57.49607468,0.82153976,0.109668687,0.619799435,Sub-Saharan Africa,0,3.3992,7.829000000000001,0.6990000000000001,57.0,0.7982,0.1394,0.7,0.0,0.06450010399999995
Tanzania,2020,3.476200104,7.967665195,0.688933194,57.49607468,0.82153976,0.109668687,0.619799435,Sub-Saharan Africa,0,3.4242000000000004,7.8524,0.6890000000000001,57.5,0.8124,0.1686,0.623,0.0,0.06450010399999995
Tanzania,2021,3.623,7.876,0.702,57.999,0.833,0.183,0.577,Sub-Saharan Africa,0,3.5388400208,7.885933038999999,0.6991866388000001,57.699214936,0.821707952,0.1547337374,0.599159887,0.0,0.08415997920000029
Thailand,2017,5.939,9.765,0.877,67.0,0.923,0.212,0.884,Southeast Asia,1,5.939,9.765,0.877,67.0,0.923,0.212,0.884,1.0,0.0
Thailand,2018,6.012,9.803,0.873,67.2,0.905,0.259,0.907,Southeast Asia,1,6.012,9.803,0.873,67.2,0.905,0.259,0.907,1.0,0.0
Thailand,2019,6.022,9.824,0.903,67.4,0.898,0.309,0.877,Southeast Asia,1,6.022,9.824,0.903,67.4,0.898,0.309,0.877,1.0,0.0
Thailand,2020,5.998799801,9.741791725,0.889973223,67.25059509,0.905063033,0.268685192,0.886272311,Southeast Asia,1,6.0498,9.764,0.8854,67.0,0.907,0.2903999999999999,0.892,1.0,0.03170000000000073
Thailand,2020,5.998799801,9.741791725,0.889973223,67.25059509,0.905063033,0.268685192,0.886272311,Southeast Asia,1,5.986399999999999,9.778,0.8856000000000002,67.2,0.898,0.2817999999999999,0.8928,1.0,0.03170000000000073
Thailand,2021,5.985,9.805,0.888,67.401,0.884,0.287,0.895,Southeast Asia,1,5.971359960199999,9.780558345,0.8819946446,67.290119018,0.8942126066,0.2643370384,0.8944544622,1.0,0.013640039800001169
Togo,2017,4.361,7.324,0.508,54.3,0.717,-0.042,0.726,Sub-Saharan Africa,0,4.361,7.324,0.508,54.3,0.717,-0.042,0.726,0.0,0.0
Togo,2018,4.023,7.348,0.596,54.7,0.612,-0.007,0.809,Sub-Saharan Africa,0,4.023,7.348,0.596,54.7,0.612,-0.007,0.809,0.0,0.0
Togo,2019,4.179,7.375,0.539,55.1,0.617,0.065,0.737,Sub-Saharan Africa,0,4.179,7.375,0.539,55.1,0.617,0.065,0.737,0.0,0.0
Togo,2020,4.187200069,7.357711315,0.551312625,54.71989822,0.649828613,0.002667875,0.757733464,Sub-Saharan Africa,0,4.042,7.325999999999999,0.5262,54.3,0.6896,-0.012,0.764,0.0,0.14520006900000038
Togo,2021,4.107,7.362,0.569,54.914,0.619,0.032,0.772,Sub-Saharan Africa,0,4.1258400138,7.342142262999999,0.540662525,54.54397964399999,0.6651657226000001,0.002333575,0.7689466927999999,0.0,0.01884001380000022
Trinidad and Tobago,2017,6.192,10.183,0.916,63.5,0.859,0.015,0.911,Latin America and Caribbean,1,6.192,10.183,0.916,63.5,0.859,0.015,0.911,1.0,0.0
Trinidad and Tobago,2020,6.191899776,10.26000214,0.91529417,63.5,0.857907116,0.000526841,0.912230611,Latin America and Caribbean,1,5.4346400138,9.090142263,0.756462525,59.698779644,0.7499657226,0.051133575,0.8577466927999999,1.0,0.7572597621999995
Tunisia,2017,4.124,9.269,0.717,66.6,0.478,-0.219,0.869,Middle East and North Africa,1,4.124,9.269,0.717,66.6,0.478,-0.219,0.869,1.0,0.0
Tunisia,2018,4.741,9.284,0.733,66.9,0.65,-0.191,0.84,Middle East and North Africa,1,4.741,9.284,0.733,66.9,0.65,-0.191,0.84,1.0,0.0
Tunisia,2019,4.315,9.283,0.61,67.2,0.659,-0.209,0.889,Middle East and North Africa,1,4.315,9.283,0.61,67.2,0.659,-0.209,0.889,1.0,0.0
Tunisia,2020,4.392199993,9.314972878,0.688718557,66.89785767,0.593361557,-0.216413811,0.867590249,Middle East and North Africa,1,4.566599999999999,9.2718,0.6742,66.6,0.6224000000000001,-0.202,0.8448,1.0,0.13430000699999978
Tunisia,2020,4.392199993,9.314972878,0.688718557,66.89785767,0.593361557,-0.216413811,0.867590249,Middle East and North Africa,1,4.486400000000001,9.2658,0.6961999999999999,66.9,0.6138,-0.1972,0.8572,1.0,0.13430000699999978
Tunisia,2021,4.596,9.266,0.691,67.201,0.656,-0.201,0.87,Middle East and North Africa,1,4.4606399986,9.2763945756,0.6935437114,67.019571534,0.6096723114,-0.2074827622,0.8685180497999999,1.0,0.13536000140000048
Turkey,2017,5.607,10.238,0.876,66.4,0.644,-0.237,0.671,Middle East and North Africa,1,5.607,10.238,0.876,66.4,0.644,-0.237,0.671,1.0,0.0
Turkey,2018,5.186,10.251,0.847,66.8,0.529,-0.176,0.805,Middle East and North Africa,1,5.186,10.251,0.847,66.8,0.529,-0.176,0.805,1.0,0.0
Turkey,2019,4.872,10.246,0.792,67.2,0.631,-0.136,0.76,Middle East and North Africa,1,4.872,10.246,0.792,67.2,0.631,-0.136,0.76,1.0,0.0
Turkey,2020,5.131800175,10.12941933,0.826313555,66.90281677,0.608830452,-0.171046436,0.748197377,Middle East and North Africa,1,5.301,10.2164,0.8492,66.4,0.6202,-0.126,0.7612,1.0,0.10399982499999982
Turkey,2020,5.131800175,10.12941933,0.826313555,66.90281677,0.608830452,-0.171046436,0.748197377,Middle East and North Africa,1,5.1706,10.227,0.8503999999999999,66.8,0.5916,-0.145,0.7548,1.0,0.10399982499999982
Turkey,2021,4.948,10.24,0.822,67.199,0.576,-0.139,0.776,Middle East and North Africa,1,5.131760035000001,10.216683866,0.8396627110000001,66.980563354,0.5845660904,-0.1662092872,0.7516394754,1.0,0.1837600350000006
Turkmenistan,2017,5.229,9.561,0.908,61.8,0.72,0.066,0.8858459235,Commonwealth of Independent States,1,5.229,9.561,0.908,61.8,0.72,0.066,0.8858459235,1.0,0.0
Turkmenistan,2018,4.621,9.605,0.984,62.2,0.858,0.26,0.8858459235,Commonwealth of Independent States,1,4.621,9.605,0.984,62.2,0.858,0.26,0.8858459235,1.0,0.0
Turkmenistan,2019,5.474,9.651,0.982,62.6,0.892,0.285,0.8858459235,Commonwealth of Independent States,1,5.474,9.651,0.982,62.6,0.892,0.285,0.8858459235,1.0,0.0
Turkmenistan,2020,5.119100094,9.74803257,0.958966196,62.21170807,0.826457024,0.187671542,0.883691847,Commonwealth of Independent States,1,5.400399999999999,9.5608,0.9526,61.8,0.784,0.1418,0.8858459235,1.0,0.2812999059999992
Turkmenistan,2021,5.066,9.629,0.983,62.409,0.877,0.273,0.888,Commonwealth of Independent States,1,5.2660200188,9.616006514,0.9523932392,62.042341614,0.8090914048,0.1607343084,0.8854151081999999,1.0,0.2000200188000001
Uganda,2017,4.001,7.638,0.74,55.3,0.772,0.06,0.816,Sub-Saharan Africa,0,4.001,7.638,0.74,55.3,0.772,0.06,0.816,0.0,0.0
Uganda,2018,4.322,7.66,0.74,55.7,0.729,0.079,0.856,Sub-Saharan Africa,0,4.322,7.66,0.74,55.7,0.729,0.079,0.856,0.0,0.0
Uganda,2019,4.948,7.688,0.805,56.1,0.704,0.139,0.826,Sub-Saharan Africa,0,4.948,7.688,0.805,56.1,0.704,0.139,0.826,0.0,0.0
Uganda,2020,4.43200016,7.500389576,0.764994621,55.70820236,0.731713951,0.099487431,0.836737812,Sub-Saharan Africa,0,4.3484,7.65,0.7572,55.3,0.7404,0.109,0.8363999999999999,0.0,0.043300160000000254
Uganda,2020,4.43200016,7.500389576,0.764994621,55.70820236,0.731713951,0.099487431,0.836737812,Sub-Saharan Africa,0,4.429,7.661399999999999,0.7678,55.7,0.7262000000000001,0.1114,0.8374,0.0,0.043300160000000254
Uganda,2021,4.636,7.677,0.781,56.101,0.709,0.122,0.855,Sub-Saharan Africa,0,4.468800032,7.634077915200001,0.7699989242,55.861640472,0.7247427902000001,0.1048974862,0.8425475624000001,0.0,0.16719996800000025
Ukraine,2017,4.311,9.382,0.858,64.3,0.599,-0.002,0.937,Commonwealth of Independent States,1,4.311,9.382,0.858,64.3,0.599,-0.002,0.937,1.0,0.0
Ukraine,2018,4.662,9.42,0.901,64.6,0.663,-0.074,0.943,Commonwealth of Independent States,1,4.662,9.42,0.901,64.6,0.663,-0.074,0.943,1.0,0.0
Ukraine,2019,4.702,9.458,0.883,64.9,0.715,-0.081,0.885,Commonwealth of Independent States,1,4.702,9.458,0.883,64.9,0.715,-0.081,0.885,1.0,0.0
Ukraine,2020,4.56069994,9.010690689,0.878879368,64.60678101,0.663081884,-0.030933706,0.920636714,Commonwealth of Independent States,1,4.333799999999999,9.388,0.8872,64.3,0.5821999999999999,-0.0358,0.9216,1.0,0.1305000000000005
Ukraine,2020,4.56069994,9.010690689,0.878879368,64.60678101,0.663081884,-0.030933706,0.920636714,Commonwealth of Independent States,1,4.5948,9.4082,0.8824,64.6,0.6528,-0.004,0.9204,1.0,0.1305000000000005
Ukraine,2021,4.875,9.436,0.888,64.902,0.724,-0.011,0.924,Commonwealth of Independent States,1,4.701139988,9.3397381378,0.8811758735999999,64.72135620200001,0.6848163768,-0.0123867411999999,0.9263273427999998,1.0,0.17386001199999956
United Arab Emirates,2017,7.039,11.115,0.836,66.9,0.962,0.216,0.46937555275,Middle East and North Africa,1,7.039,11.115,0.836,66.9,0.962,0.216,0.46937555275,1.0,0.0
United Arab Emirates,2018,6.604,11.112,0.851,67.1,0.944,0.054,0.46937555275,Middle East and North Africa,1,6.604,11.112,0.851,67.1,0.944,0.054,0.46937555275,1.0,0.0
United Arab Emirates,2019,6.711,11.114,0.862,67.3,0.911,0.129,0.46937555275,Middle East and North Africa,1,6.711,11.114,0.862,67.3,0.911,0.129,0.46937555275,1.0,0.0
United Arab Emirates,2020,6.790800095,11.1099987,0.849181116,67.08278656,0.941345513,0.123450845,0.594502211,Middle East and North Africa,1,6.7506,11.106400000000002,0.8443999999999999,66.9,0.9361999999999998,0.1462,0.46937555275,1.0,0.05120009499999956
United Arab Emirates,2020,6.790800095,11.1099987,0.849181116,67.08278656,0.941345513,0.123450845,0.594502211,Middle East and North Africa,1,6.7286,11.099799999999998,0.845,67.1,0.9416,0.118,0.46937555275,1.0,0.05120009499999956
United Arab Emirates,2021,6.561,11.085,0.844,67.333,0.932,0.074,0.589,Middle East and North Africa,1,6.720560019,11.10079974,0.8450362231999999,67.176557312,0.9400691026,0.116490169,0.4944008843999999,1.0,0.15956001899999972
United Kingdom,2017,7.103,10.736,0.937,72.1,0.813,0.291,0.419,Western Europe,2,7.103,10.736,0.937,72.1,0.813,0.291,0.419,2.0,0.0
United Kingdom,2018,7.233,10.743,0.928,72.3,0.838,0.226,0.404,Western Europe,2,7.233,10.743,0.928,72.3,0.838,0.226,0.404,2.0,0.0
United Kingdom,2019,7.157,10.751,0.943,72.5,0.854,0.271,0.485,Western Europe,2,7.157,10.751,0.943,72.5,0.854,0.271,0.485,2.0,0.0
United Kingdom,2020,7.164500237,10.60013485,0.93668282,72.30160522,0.834743679,0.263732493,0.435915917,Western Europe,2,6.9664,10.7332,0.9396,72.1,0.8318,0.2676,0.4444,2.0,0.16980023700000002
United Kingdom,2020,7.164500237,10.60013485,0.93668282,72.30160522,0.834743679,0.263732493,0.435915917,Western Europe,2,7.023000000000001,10.716,0.9382,72.3,0.8422000000000001,0.2481999999999999,0.4512,2.0,0.16980023700000002
United Kingdom,2021,7.064,10.707,0.934,72.5,0.859,0.233,0.459,Western Europe,2,7.091100047399999,10.69122697,0.934736564,72.380321044,0.8449487357999999,0.2509464986,0.4467831834,2.0,0.027100047399999383
United States,2017,6.992,11.001,0.921,68.4,0.868,0.197,0.681,North America and ANZ,2,6.992,11.001,0.921,68.4,0.868,0.197,0.681,2.0,0.0
United States,2018,6.883,11.025,0.904,68.3,0.825,0.116,0.71,North America and ANZ,2,6.883,11.025,0.904,68.3,0.825,0.116,0.71,2.0,0.0
United States,2019,6.944,11.043,0.917,68.2,0.836,0.144,0.707,North America and ANZ,2,6.944,11.043,0.917,68.2,0.836,0.144,0.707,2.0,0.0
United States,2020,6.939599991,10.92576885,0.914219022,68.29949951,0.842619538,0.149891734,0.699715316,North America and ANZ,2,6.8974,11.0064,0.9086,68.4,0.8272,0.164,0.707,2.0,0.025799990999999967
United States,2020,6.939599991,10.92576885,0.914219022,68.29949951,0.842619538,0.149891734,0.699715316,North America and ANZ,2,6.930199999999999,11.0112,0.9152,68.3,0.8273999999999999,0.127,0.703,2.0,0.025799990999999967
United States,2021,6.951,11.023,0.92,68.2,0.837,0.098,0.698,North America and ANZ,2,6.957319998199999,10.99915377,0.9186438044,68.259899902,0.8443239076,0.1281783468,0.6951430632,2.0,0.00631999819999951
Uruguay,2017,6.336,9.968,0.914,68.9,0.898,-0.091,0.627,Latin America and Caribbean,1,6.336,9.968,0.914,68.9,0.898,-0.091,0.627,1.0,0.0
Uruguay,2018,6.372,9.98,0.917,69.0,0.876,-0.097,0.683,Latin America and Caribbean,1,6.372,9.98,0.917,69.0,0.876,-0.097,0.683,1.0,0.0
Uruguay,2019,6.6,9.979,0.933,69.1,0.903,-0.095,0.599,Latin America and Caribbean,1,6.6,9.979,0.933,69.1,0.903,-0.095,0.599,1.0,0.0
Uruguay,2020,6.440100193,9.948192596,0.92281127,69.00254822,0.892395437,-0.101103112,0.635994136,Latin America and Caribbean,1,6.4214,9.961,0.911,68.9,0.8960000000000001,-0.0774,0.6516,1.0,0.050500193000000415
Uruguay,2020,6.440100193,9.948192596,0.92281127,69.00254822,0.892395437,-0.101103112,0.635994136,Latin America and Caribbean,1,6.357799999999999,9.962,0.917,68.99999999999999,0.8942,-0.0878,0.6152,1.0,0.050500193000000415
Uruguay,2021,6.431,9.966,0.925,69.1,0.896,-0.092,0.59,Latin America and Caribbean,1,6.411620038600001,9.9624385192,0.921562254,69.040509644,0.8954790874,-0.0936206224,0.6071988272,1.0,0.019379961399999424
Uzbekistan,2017,6.421,8.782,0.942,64.8,0.985,0.123,0.465,Commonwealth of Independent States,1,6.421,8.782,0.942,64.8,0.985,0.123,0.465,1.0,0.0
Uzbekistan,2018,6.205,8.818,0.921,65.1,0.97,0.318,0.52,Commonwealth of Independent States,1,6.205,8.818,0.921,65.1,0.97,0.318,0.52,1.0,0.0
Uzbekistan,2019,6.154,8.853,0.915,65.4,0.97,0.304,0.511,Commonwealth of Independent States,1,6.154,8.853,0.915,65.4,0.97,0.304,0.511,1.0,0.0
Uzbekistan,2020,6.257599831,8.740371704,0.926595807,65.10757446,0.974998116,0.248427153,0.501497388,Commonwealth of Independent States,1,6.129,8.784600000000001,0.9382,64.8,0.9778,0.2656,0.4945249564666666,1.0,0.12859983100000072
Uzbekistan,2021,6.179,8.836,0.918,65.255,0.97,0.311,0.515,Commonwealth of Independent States,1,6.1861199662,8.7898743408,0.9299191614,64.98151489199999,0.9767996232,0.2402854306,0.5006244340666667,1.0,0.007119966199999439
Venezuela,2017,5.071,9.073,0.896,66.3,0.636,-0.169,0.844,Latin America and Caribbean,1,5.071,9.073,0.896,66.3,0.636,-0.169,0.844,1.0,0.0
Venezuela,2018,5.006,9.394344881272728,0.887,66.5,0.611,-0.1716445917272727,0.828,Latin America and Caribbean,1,5.006,9.394344881272728,0.887,66.5,0.611,-0.1716445917272727,0.828,1.0,0.0
Venezuela,2019,5.081,9.394344881272728,0.888,66.7,0.626,-0.1716445917272727,0.839,Latin America and Caribbean,1,5.081,9.394344881272728,0.888,66.7,0.626,-0.1716445917272727,0.839,1.0,0.0
Venezuela,2020,5.053199768,8.977793694,0.890408158,66.50534058,0.62327832,-0.169090509,0.837038398,Latin America and Caribbean,1,4.9536,9.174537952509093,0.8968,66.3,0.5685999999999999,-0.156857836690909,0.8427999999999999,1.0,0.1990997679999995
Venezuela,2020,5.053199768,8.977793694,0.890408158,66.50534058,0.62327832,-0.169090509,0.837038398,Latin America and Caribbean,1,4.754600000000001,9.253206928763635,0.8756,66.5,0.5886,-0.1677867550363636,0.8423999999999999,1.0,0.1990997679999995
Venezuela,2021,4.892,9.073,0.861,66.7,0.615,-0.169,0.827,Latin America and Caribbean,1,4.9570399536,9.246765667563638,0.8732816315999999,66.581068116,0.621655664,-0.1706048568363636,0.8318076796,1.0,0.06503995359999948
Vietnam,2017,5.175,8.876,0.8275822624166667,67.7,0.8893592957,-0.0386277776666666,0.789642123,Southeast Asia,1,5.175,8.876,0.8275822624166667,67.7,0.8893592957,-0.0386277776666666,0.789642123,1.0,0.0
Vietnam,2018,5.296,8.934,0.832,67.9,0.909,-0.041,0.808,Southeast Asia,1,5.296,8.934,0.832,67.9,0.909,-0.041,0.808,1.0,0.0
Vietnam,2019,5.467,8.992,0.848,68.1,0.952,-0.126,0.788,Southeast Asia,1,5.467,8.992,0.848,68.1,0.952,-0.126,0.788,1.0,0.0
Vietnam,2020,5.353499889,8.809545517,0.849987149,67.9527359,0.939592957,-0.094533332,0.79642123,Southeast Asia,1,5.215199999999999,8.8784,0.8465164524833334,67.7,0.90674371828,-0.0419255555333333,0.7948568492000001,1.0,0.13829988900000068
Vietnam,2021,5.411,8.973,0.85,68.034,0.94,-0.098,0.796,Southeast Asia,1,5.2706999778,8.8863091034,0.8467138822833332,67.83054718,0.91679045054,-0.0780322219333333,0.7962126706000001,1.0,0.14030002219999993
Yemen,2017,3.254,7.578,0.79,55.9,0.595,-0.147,0.820207974909091,Middle East and North Africa,1,3.254,7.578,0.79,55.9,0.595,-0.147,0.820207974909091,1.0,0.0
Yemen,2018,3.058,8.01369842318182,0.789,56.7,0.553,-0.1434304942727272,0.793,Middle East and North Africa,1,3.058,8.01369842318182,0.789,56.7,0.553,-0.1434304942727272,0.793,1.0,0.0
Yemen,2019,4.197,8.01369842318182,0.87,57.5,0.651,-0.1434304942727272,0.798,Middle East and North Africa,1,4.197,8.01369842318182,0.87,57.5,0.651,-0.1434304942727272,0.798,1.0,0.0
Yemen,2020,3.527400017,7.759682655,0.817980587,56.72728348,0.599920273,-0.157735437,0.800287724,Middle East and North Africa,1,3.4636000000000005,7.835679369272728,0.7786000000000001,55.9,0.5884,-0.1447721977090908,0.8120831899636365,1.0,0.06380001699999971
Yemen,2021,3.658,7.578,0.832,57.122,0.602,-0.147,0.8,Middle East and North Africa,1,3.5724800034000004,7.816015900272728,0.8083961174000001,56.38545669599999,0.5863840546,-0.1485192851090908,0.8063407347636364,1.0,0.08551999659999954
Zambia,2017,3.933,8.156,0.744,54.8,0.823,0.14,0.74,Sub-Saharan Africa,0,3.933,8.156,0.744,54.8,0.823,0.14,0.74,0.0,0.0
Zambia,2018,4.041,8.167,0.718,55.3,0.791,0.048,0.811,Sub-Saharan Africa,0,4.041,8.167,0.718,55.3,0.791,0.048,0.811,0.0,0.0
Zambia,2019,3.307,8.155,0.638,55.8,0.811,0.077,0.832,Sub-Saharan Africa,0,3.307,8.155,0.638,55.8,0.811,0.077,0.832,0.0,0.0
Zambia,2020,3.759399891,8.224720001,0.698824465,55.29937744,0.806500256,0.078037128,0.801289678,Sub-Saharan Africa,0,4.094399999999999,8.1546,0.7116,54.8,0.7992,0.0696,0.8049999999999999,0.0,0.3345001089999995
Zambia,2020,3.759399891,8.224720001,0.698824465,55.29937744,0.806500256,0.078037128,0.801289678,Sub-Saharan Africa,0,4.0934,8.149200000000002,0.7268,55.3,0.7974,0.0886,0.7928,0.0,0.3345001089999995
Zambia,2021,4.073,8.145,0.708,55.809,0.782,0.061,0.823,Sub-Saharan Africa,0,3.9756799782,8.1639440002,0.713164893,55.499875488,0.7963000512,0.0798074256,0.7988579356,0.0,0.09732002180000032
Zimbabwe,2017,3.638,8.016,0.754,55.0,0.753,-0.098,0.751,Sub-Saharan Africa,0,3.638,8.016,0.754,55.0,0.753,-0.098,0.751,0.0,0.0
Zimbabwe,2018,3.616,8.049,0.775,55.6,0.763,-0.068,0.844,Sub-Saharan Africa,0,3.616,8.049,0.775,55.6,0.763,-0.068,0.844,0.0,0.0
